,seq,일자2,광역시도,확진자,사망자,전일대비,격리해제,격리중,지역발생,해외유입,10만명당
4365,5127,2020-10-19,세종,78,0,0,75,3,0,0,22.79
4366,5128,2020-10-19,경기,4869,86,18,4385,398,15,3,36.75
4367,5129,2020-10-19,강원,238,3,1,220,15,1,0,15.45
4368,5130,2020-10-19,충북,181,1,1,161,19,0,1,11.32
4369,5131,2020-10-19,충남,505,7,2,473,25,2,0,23.79
4370,5132,2020-10-19,전북,156,0,1,129,27,0,1,8.58
4371,5133,2020-10-19,전남,177,2,0,167,8,0,0,9.49
4372,5134,2020-10-19,경북,1573,56,2,1506,11,0,2,59.08
4373,5135,2020-10-19,경남,300,0,1,288,12,0,1,8.93
4374,5136,2020-10-19,제주,59,0,0,59,0,0,0,8.80
4375,5137,2020-10-19,검역,1649,0,12,1434,215,0,12,-
4376,5138,2020-10-20,합계,25333,447,58,23466,1420,41,17,48.86
4377,5139,2020-10-20,서울,5713,69,11,5217,427,11,0,58.69
4378,5140,2020-10-20,부산,573,6,2,449,118,1,1,16.79
4379,5141,2020-10-20,대구,7142,196,0,6940,6,0,0,293.13
4380,5142,2020-10-20,인천,1002,9,3,925,68,3,0,33.90
4381,5143,2020-10-20,광주,502,3,0,493,6,0,0,34.46
4382,5144,2020-10-20,대전,419,5,1,366,48,1,0,28.42
4383,5145,2020-10-20,울산,156,2,0,150,4,0,0,13.60
4384,5146,2020-10-20,세종,78,0,0,75,3,0,0,22.79
4385,5147,2020-10-20,경기,4897,87,28,4405,405,22,6,36.96
4386,5148,2020-10-20,강원,241,3,3,220,18,2,1,15.64
4387,5149,2020-10-20,충북,183,2,2,161,20,0,2,11.44
4388,5150,2020-10-20,충남,507,7,2,476,24,1,1,23.89
4389,5151,2020-10-20,전북,156,0,0,132,24,0,0,8.58
4390,5152,2020-10-20,전남,177,2,0,167,8,0,0,9.49
4391,5153,2020-10-20,경북,1575,56,2,1507,12,0,2,59.15
4392,5154,2020-10-20,경남,301,0,1,290,11,0,1,8.95
4393,5155,2020-10-20,제주,59,0,0,59,0,0,0,8.80
4394,5156,2020-10-20,검역,1652,0,3,1434,218,0,3,-
4395,5157,2020-10-21,합계,25422,450,91,23584,1388,57,32,49.04
4396,5158,2020-10-21,서울,5730,71,17,5268,391,13,4,58.87
4397,5159,2020-10-21,부산,583,6,10,460,117,10,0,17.09
4398,5160,2020-10-21,대구,7142,196,0,6941,5,0,0,293.13
4399,5161,2020-10-21,인천,1008,9,6,929,70,6,0,34.10
4400,5162,2020-10-21,광주,503,3,1,493,7,0,1,34.53
4401,5163,2020-10-21,대전,423,5,4,367,51,4,0,28.69
4402,5164,2020-10-21,울산,157,2,1,152,3,1,0,13.69
4403,5165,2020-10-21,세종,78,0,0,76,2,0,0,22.79
4404,5166,2020-10-21,경기,4921,88,24,4439,394,21,3,37.14
4405,5167,2020-10-21,강원,243,3,2,220,20,0,2,15.77
4406,5168,2020-10-21,충북,184,2,1,162,20,0,1,11.50
4407,5169,2020-10-21,충남,507,7,0,479,21,0,0,23.89
4408,5170,2020-10-21,전북,156,0,0,134,22,0,0,8.58
4409,5171,2020-10-21,전남,178,2,1,168,8,0,1,9.55
4410,5172,2020-10-21,경북,1577,56,2,1507,14,2,0,59.23
4411,5173,2020-10-21,경남,301,0,0,292,9,0,0,8.95
4412,5174,2020-10-21,제주,59,0,0,59,0,0,0,8.80
4413,5175,2020-10-21,검역,1672,0,20,1438,234,0,20,-
4414,5176,2020-10-22,합계,25543,453,121,23647,1443,104,17,49.27
4415,5177,2020-10-22,서울,5748,74,18,5283,391,18,0,59.05
4416,5178,2020-10-22,부산,588,6,5,464,118,5,0,17.23
4417,5179,2020-10-22,대구,7144,196,2,6941,7,2,0,293.21
4418,5180,2020-10-22,인천,1012,9,4,937,66,2,2,34.23
4419,5181,2020-10-22,광주,503,3,0,494,6,0,0,34.53
4420,5182,2020-10-22,대전,423,5,0,373,45,0,0,28.69
4421,5183,2020-10-22,울산,157,2,0,152,3,0,0,13.69
4422,5184,2020-10-22,세종,78,0,0,77,1,0,0,22.79
4423,5185,2020-10-22,경기,4988,88,67,4461,439,62,5,37.64
4424,5186,2020-10-22,강원,245,3,2,220,22,2,0,15.90
4425,5187,2020-10-22,충북,184,2,0,164,18,0,0,11.50
4426,5188,2020-10-22,충남,518,7,11,481,30,11,0,24.41
4427,5189,2020-10-22,전북,158,0,2,134,24,2,0,8.69
4428,5190,2020-10-22,전남,178,2,0,168,8,0,0,9.55
4429,5191,2020-10-22,경북,1578,56,1,1508,14,0,1,59.27
4430,5192,2020-10-22,경남,301,0,0,292,9,0,0,8.95
4431,5193,2020-10-22,제주,59,0,0,59,0,0,0,8.80
4432,5194,2020-10-22,검역,1681,0,9,1439,242,0,9,-
4433,5195,2020-10-23,합계,25698,455,155,23717,1526,138,17,49.56
4434,5196,2020-10-23,서울,5768,74,20,5304,390,19,1,59.26
4435,5197,2020-10-23,부산,588,7,0,467,114,0,0,17.23
4436,5198,2020-10-23,대구,7149,196,5,6941,12,5,0,293.41
4437,5199,2020-10-23,인천,1017,9,5,940,68,4,1,34.40
4438,5200,2020-10-23,광주,509,3,6,494,12,4,2,34.94
4439,5201,2020-10-23,대전,423,5,0,377,41,0,0,28.69
4440,5202,2020-10-23,울산,157,2,0,152,3,0,0,13.69
4441,5203,2020-10-23,세종,78,0,0,77,1,0,0,22.79
4442,5204,2020-10-23,경기,5091,88,103,4490,513,98,5,38.42
4443,5205,2020-10-23,강원,246,3,1,220,23,1,0,15.97
4444,5206,2020-10-23,충북,184,2,0,165,17,0,0,11.50
4445,5207,2020-10-23,충남,522,7,4,482,33,4,0,24.59
4446,5208,2020-10-23,전북,160,0,2,138,22,2,0,8.80
4447,5209,2020-10-23,전남,179,2,1,169,8,1,0,9.60
4448,5210,2020-10-23,경북,1578,57,0,1508,13,0,0,59.27
4449,5211,2020-10-23,경남,301,0,0,294,7,0,0,8.95
4450,5212,2020-10-23,제주,59,0,0,59,0,0,0,8.80
4451,5213,2020-10-23,검역,1689,0,8,1440,249,0,8,-
4452,5214,2020-10-24,합계,25775,457,77,23834,1484,66,11,49.71
4453,5215,2020-10-24,서울,5790,74,22,5350,366,22,0,59.49
4454,5216,2020-10-24,부산,588,7,0,470,111,0,0,17.23
4455,5217,2020-10-24,대구,7149,196,0,6942,11,0,0,293.41
4456,5218,2020-10-24,인천,1019,9,2,945,65,2,0,34.47
4457,5219,2020-10-24,광주,509,3,0,495,11,0,0,34.94
4458,5220,2020-10-24,대전,428,5,5,380,43,5,0,29.03
4459,5221,2020-10-24,울산,157,2,0,152,3,0,0,13.69
4460,5222,2020-10-24,세종,78,0,0,78,0,0,0,22.79
4461,5223,2020-10-24,경기,5126,89,35,4534,503,32,3,38.69
4462,5224,2020-10-24,강원,246,3,0,221,22,0,0,15.97
4463,5225,2020-10-24,충북,184,2,0,167,15,0,0,11.50
4464,5226,2020-10-24,충남,527,8,5,483,36,5,0,24.83
4465,5227,2020-10-24,전북,160,0,0,139,21,0,0,8.80
4466,5228,2020-10-24,전남,181,2,2,169,10,0,2,9.71
4467,5229,2020-10-24,경북,1578,57,0,1509,12,0,0,59.27
4468,5230,2020-10-24,경남,301,0,0,294,7,0,0,8.95
4469,5231,2020-10-24,제주,59,0,0,59,0,0,0,8.80
4470,5232,2020-10-24,검역,1695,0,6,1447,248,0,6,-
4471,5233,2020-10-25,합계,25836,457,61,23869,1510,50,11,49.83
4472,5234,2020-10-25,서울,5807,74,17,5350,383,17,0,59.66
4473,5235,2020-10-25,부산,589,7,1,475,107,1,0,17.26
4474,5236,2020-10-25,대구,7150,196,1,6942,12,0,1,293.46
4475,5237,2020-10-25,인천,1019,9,0,950,60,0,0,34.47
4476,5238,2020-10-25,광주,509,3,0,495,11,0,0,34.94
4477,5239,2020-10-25,대전,429,5,1,383,41,1,0,29.10
4478,5240,2020-10-25,울산,158,2,1,152,4,1,0,13.77
4479,5241,2020-10-25,세종,78,0,0,78,0,0,0,22.79
4480,5242,2020-10-25,경기,5153,89,27,4550,514,27,0,38.89
4481,5243,2020-10-25,강원,246,3,0,224,19,0,0,15.97
4482,5244,2020-10-25,충북,184,2,0,168,14,0,0,11.50
4483,5245,2020-10-25,충남,529,8,2,483,38,2,0,24.92
4484,5246,2020-10-25,전북,160,0,0,139,21,0,0,8.80
4485,5247,2020-10-25,전남,181,2,0,169,10,0,0,9.71
4486,5248,2020-10-25,경북,1578,57,0,1510,11,0,0,59.27
4487,5249,2020-10-25,경남,303,0,2,294,9,1,1,9.01
4488,5250,2020-10-25,제주,59,0,0,59,0,0,0,8.80
4489,5251,2020-10-25,검역,1704,0,9,1448,256,0,9,-
4490,5252,2020-10-26,합계,25955,457,119,23905,1593,94,25,50.06
4491,5253,2020-10-26,서울,5827,74,20,5368,385,20,0,59.87
4492,5254,2020-10-26,부산,589,7,0,475,107,0,0,17.26
4493,5255,2020-10-26,대구,7150,196,0,6942,12,0,0,293.46
4494,5256,2020-10-26,인천,1022,9,3,953,60,3,0,34.57
4495,5257,2020-10-26,광주,509,3,0,495,11,0,0,34.94
4496,5258,2020-10-26,대전,430,5,1,385,40,1,0,29.17
4497,5259,2020-10-26,울산,159,2,1,152,5,0,1,13.86
4498,5260,2020-10-26,세종,79,0,1,78,1,0,1,23.08
4499,5261,2020-10-26,경기,5220,89,67,4563,568,65,2,39.40
4500,5262,2020-10-26,강원,246,3,0,224,19,0,0,15.97
4501,5263,2020-10-26,충북,186,2,2,168,16,1,1,11.63
4502,5264,2020-10-26,충남,530,8,1,483,39,1,0,24.97
4503,5265,2020-10-26,전북,160,0,0,139,21,0,0,8.80
4504,5266,2020-10-26,전남,181,2,0,169,10,0,0,9.71
4505,5267,2020-10-26,경북,1581,57,3,1510,14,0,3,59.38
4506,5268,2020-10-26,경남,306,0,3,294,12,3,0,9.10
4507,5269,2020-10-26,제주,59,0,0,59,0,0,0,8.80
4508,5270,2020-10-26,검역,1721,0,17,1448,273,0,17,-
4509,5271,2020-10-27,합계,26043,460,88,23981,1602,72,16,50.23
4510,5272,2020-10-27,서울,5851,76,24,5394,381,24,0,60.11
4511,5273,2020-10-27,부산,590,7,1,478,105,0,1,17.29
4512,5274,2020-10-27,대구,7150,196,0,6942,12,0,0,293.46
4513,5275,2020-10-27,인천,1024,9,2,956,59,2,0,34.64
4514,5276,2020-10-27,광주,509,3,0,497,9,0,0,34.94
4515,5277,2020-10-27,대전,435,6,5,390,39,5,0,29.51
4516,5278,2020-10-27,울산,159,2,0,153,4,0,0,13.86
4517,5279,2020-10-27,세종,79,0,0,78,1,0,0,23.08
4518,5280,2020-10-27,경기,5255,89,35,4584,582,27,8,39.66
4519,5281,2020-10-27,강원,252,3,6,228,21,6,0,16.36
4520,5282,2020-10-27,충북,187,2,1,168,17,1,0,11.69
4521,5283,2020-10-27,충남,531,8,1,484,39,0,1,25.02
4522,5284,2020-10-27,전북,160,0,0,140,20,0,0,8.80
4523,5285,2020-10-27,전남,184,2,3,169,13,2,1,9.87
4524,5286,2020-10-27,경북,1581,57,0,1511,13,0,0,59.38
4525,5287,2020-10-27,경남,311,0,5,294,17,5,0,9.25
4526,5288,2020-10-27,제주,59,0,0,59,0,0,0,8.80
4527,5289,2020-10-27,검역,1726,0,5,1456,270,0,5,-
4528,5290,2020-10-28,합계,26146,461,103,24073,1612,96,7,50.43
4529,5291,2020-10-28,서울,5876,77,25,5434,365,23,2,60.37
4530,5292,2020-10-28,부산,590,7,0,483,100,0,0,17.29
4531,5293,2020-10-28,대구,7152,196,2,6942,14,2,0,293.54
4532,5294,2020-10-28,인천,1034,9,10,959,66,10,0,34.98
4533,5295,2020-10-28,광주,509,3,0,498,8,0,0,34.94
4534,5296,2020-10-28,대전,442,6,7,400,36,7,0,29.98
4535,5297,2020-10-28,울산,159,2,0,153,4,0,0,13.86
4536,5298,2020-10-28,세종,79,0,0,78,1,0,0,23.08
4537,5299,2020-10-28,경기,5286,89,31,4607,590,28,3,39.89
4538,5300,2020-10-28,강원,266,3,14,228,35,14,0,17.27
4539,5301,2020-10-28,충북,187,2,0,169,16,0,0,11.69
4540,5302,2020-10-28,충남,532,8,1,484,40,1,0,25.07
4541,5303,2020-10-28,전북,163,0,3,143,20,3,0,8.97
4542,5304,2020-10-28,전남,184,2,0,174,8,0,0,9.87
4543,5305,2020-10-28,경북,1586,57,5,1511,18,5,0,59.57
4544,5306,2020-10-28,경남,314,0,3,295,19,3,0,9.34
4545,5307,2020-10-28,제주,59,0,0,59,0,0,0,8.80
4546,5308,2020-10-28,검역,1728,0,2,1456,272,0,2,-
4547,5309,2020-10-29,합계,26271,462,125,24168,1641,106,19,50.67
4548,5310,2020-10-29,서울,5912,78,36,5462,372,36,0,60.74
4549,5311,2020-10-29,부산,590,7,0,487,96,0,0,17.29
4550,5312,2020-10-29,대구,7155,196,3,6943,16,3,0,293.66
4551,5313,2020-10-29,인천,1039,9,5,975,55,5,0,35.15
4552,5314,2020-10-29,광주,511,3,2,498,10,1,1,35.08
4553,5315,2020-10-29,대전,442,6,0,401,35,0,0,29.98
4554,5316,2020-10-29,울산,161,2,2,153,6,0,2,14.04
4555,5317,2020-10-29,세종,79,0,0,78,1,0,0,23.08
4556,5318,2020-10-29,경기,5344,89,58,4638,617,52,6,40.33
4557,5319,2020-10-29,강원,273,3,7,228,42,7,0,17.72
4558,5320,2020-10-29,충북,187,2,0,172,13,0,0,11.69
4559,5321,2020-10-29,충남,533,8,1,488,37,1,0,25.11
4560,5322,2020-10-29,전북,164,0,1,144,20,1,0,9.02
4561,5323,2020-10-29,전남,184,2,0,174,8,0,0,9.87
4562,5324,2020-10-29,경북,1587,57,1,1511,19,0,1,59.61
4563,5325,2020-10-29,경남,314,0,0,296,18,0,0,9.34
4564,5326,2020-10-29,제주,59,0,0,59,0,0,0,8.80
4565,5327,2020-10-29,검역,1737,0,9,1461,276,0,9,-
4566,5328,2020-10-30,합계,26385,463,114,24227,1695,93,21,50.89
4567,5329,2020-10-30,서울,5960,78,48,5475,407,47,1,61.23
4568,5330,2020-10-30,부산,590,7,0,495,88,0,0,17.29
4569,5331,2020-10-30,대구,7165,196,10,6943,26,10,0,294.07
4570,5332,2020-10-30,인천,1042,10,3,979,53,2,1,35.25
4571,5333,2020-10-30,광주,511,3,0,500,8,0,0,35.08
4572,5334,2020-10-30,대전,442,6,0,405,31,0,0,29.98
4573,5335,2020-10-30,울산,163,2,2,153,8,0,2,14.21
4574,5336,2020-10-30,세종,79,0,0,78,1,0,0,23.08
4575,5337,2020-10-30,경기,5376,89,32,4657,630,23,9,40.57
4576,5338,2020-10-30,강원,279,3,6,228,48,6,0,18.11
4577,5339,2020-10-30,충북,189,2,2,174,13,0,2,11.82
4578,5340,2020-10-30,충남,536,8,3,488,40,3,0,25.25
4579,5341,2020-10-30,전북,166,0,2,144,22,1,1,9.13
4580,5342,2020-10-30,전남,185,2,1,174,9,1,0,9.92
4581,5343,2020-10-30,경북,1587,57,0,1513,17,0,0,59.61
4582,5344,2020-10-30,경남,315,0,1,299,16,0,1,9.37
4583,5345,2020-10-30,제주,59,0,0,59,0,0,0,8.80
4584,5346,2020-10-30,검역,1741,0,4,1463,278,0,4,-
4585,5347,2020-10-31,합계,26511,464,127,24311,1736,96,31,51.13.
4586,5348,2020-10-31,서울,6011,78,52,5495,438,51,1,61.76
4587,5349,2020-10-31,부산,592,8,2,504,80,2,0,17.35
4588,5350,2020-10-31,대구,7174,196,9,6943,35,9,0,294.44
4589,5351,2020-10-31,인천,1045,10,3,986,49,3,0,35.35
4590,5352,2020-10-31,광주,511,3,0,500,8,0,0,35.08
4591,5353,2020-10-31,대전,442,6,0,407,29,0,0,29.98
4592,5354,2020-10-31,울산,163,2,0,153,8,0,0,14.21
4593,5355,2020-10-31,세종,82,0,3,78,4,3,0,23.95
4594,5356,2020-10-31,경기,5403,89,27,4688,626,23,4,40.78
4595,5357,2020-10-31,강원,279,3,0,232,44,0,0,18.11
4596,5358,2020-10-31,충북,189,2,0,175,12,0,0,11.82
4597,5359,2020-10-31,충남,541,8,5,488,45,4,1,25.49
4598,5360,2020-10-31,전북,166,0,0,149,17,0,0,9.13
4599,5361,2020-10-31,전남,185,2,0,174,9,0,0,9.92
4600,5362,2020-10-31,경북,1587,57,0,1514,16,0,0,59.61
4601,5363,2020-10-31,경남,316,0,1,299,17,1,0,9.40
4602,5364,2020-10-31,제주,59,0,0,59,0,0,0,8.80
4603,5365,2020-10-31,검역,1766,0,25,1467,299,0,25,-
4604,5366,2020-11-01,합계,26635,466,124,24357,1812,101,23,51.37
4605,5367,2020-11-01,서울,6056,78,45,5496,482,45,0,62.22
4606,5368,2020-11-01,부산,592,9,0,516,67,0,0,17.35
4607,5369,2020-11-01,대구,7176,196,2,6943,37,2,0,294.52
4608,5370,2020-11-01,인천,1049,11,4,986,52,0,4,35.49
4609,5371,2020-11-01,광주,514,3,3,500,11,0,3,35.29
4610,5372,2020-11-01,대전,442,6,0,409,27,0,0,29.98
4611,5373,2020-11-01,울산,163,2,0,154,7,0,0,14.21
4612,5374,2020-11-01,세종,82,0,0,78,4,0,0,23.95
4613,5375,2020-11-01,경기,5441,89,38,4712,640,36,2,41.06
4614,5376,2020-11-01,강원,282,3,3,233,46,3,0,18.31
4615,5377,2020-11-01,충북,190,2,1,175,13,1,0,11.88
4616,5378,2020-11-01,충남,550,8,9,488,54,9,0,25.91
4617,5379,2020-11-01,전북,166,0,0,149,17,0,0,9.13
4618,5380,2020-11-01,전남,188,2,3,174,12,3,0,10.08
4619,5381,2020-11-01,경북,1587,57,0,1516,14,0,0,59.61
4620,5382,2020-11-01,경남,318,0,2,299,19,2,0,9.46
4621,5383,2020-11-01,제주,59,0,0,59,0,0,0,8.80
4622,5384,2020-11-01,검역,1780,0,14,1470,310,0,14,-
4623,5385,2020-11-02,합계,26732,468,97,24395,1869,79,18,51.56
4624,5386,2020-11-02,서울,6081,78,25,5500,503,20,5,62.47
4625,5387,2020-11-02,부산,592,10,0,518,64,0,0,17.35
4626,5388,2020-11-02,대구,7179,196,3,6943,40,3,0,294.65
4627,5389,2020-11-02,인천,1051,11,2,990,50,2,0,35.55
4628,5390,2020-11-02,광주,514,3,0,500,11,0,0,35.29
4629,5391,2020-11-02,대전,442,6,0,410,26,0,0,29.98
4630,5392,2020-11-02,울산,164,2,1,154,8,0,1,14.30
4631,5393,2020-11-02,세종,82,0,0,78,4,0,0,23.95
4632,5394,2020-11-02,경기,5482,90,41,4736,656,40,1,41.37
4633,5395,2020-11-02,강원,283,3,1,233,47,0,1,18.37
4634,5396,2020-11-02,충북,192,2,2,175,15,1,1,12.00
4635,5397,2020-11-02,충남,561,8,11,490,63,11,0,26.43
4636,5398,2020-11-02,전북,166,0,0,149,17,0,0,9.13
4637,5399,2020-11-02,전남,190,2,2,174,14,2,0,10.19
4638,5400,2020-11-02,경북,1588,57,1,1517,14,0,1,59.64
4639,5401,2020-11-02,경남,319,0,1,299,20,0,1,9.49
4640,5402,2020-11-02,제주,59,0,0,59,0,0,0,8.80
4641,5403,2020-11-02,검역,1787,0,7,1470,317,0,7,-
4642,5423,2020-11-03,합계,26807,472,75,24510,1825,46,29,51.70
4643,5424,2020-11-03,서울,6103,78,22,5545,480,21,1,62.70
4644,5425,2020-11-03,부산,593,11,1,520,62,0,1,17.38
4645,5426,2020-11-03,대구,7179,196,0,6944,39,0,0,294.65
4646,5427,2020-11-03,인천,1052,11,1,991,50,0,1,35.59
4647,5428,2020-11-03,광주,516,3,2,503,10,2,0,35.42
4648,5429,2020-11-03,대전,442,6,0,412,24,0,0,29.98
4649,5430,2020-11-03,울산,164,2,0,155,7,0,0,14.30
4650,5431,2020-11-03,세종,82,0,0,78,4,0,0,23.95
4651,5432,2020-11-03,경기,5509,91,27,4785,633,15,12,41.58
4652,5433,2020-11-03,강원,284,3,1,234,47,1,0,18.44
4653,5434,2020-11-03,충북,193,3,1,176,14,1,0,12.07
4654,5435,2020-11-03,충남,568,8,7,492,68,6,1,26.76
4655,5436,2020-11-03,전북,166,1,0,152,13,0,0,9.13
4656,5437,2020-11-03,전남,190,2,0,174,14,0,0,10.19
4657,5438,2020-11-03,경북,1588,57,0,1519,12,0,0,59.64
4658,5439,2020-11-03,경남,320,0,1,299,21,0,1,9.52
4659,5440,2020-11-03,제주,59,0,0,59,0,0,0,8.80
4660,5441,2020-11-03,검역,1799,0,12,1472,327,0,12,-
4661,5461,2020-11-04,합계,26924,474,117,24616,1834,98,19,51.70
4662,5462,2020-11-04,서울,6145,78,42,5572,495,39,3,62.70
4663,5463,2020-11-04,부산,594,13,1,526,55,1,0,17.38
4664,5464,2020-11-04,대구,7181,196,2,6948,37,1,1,294.65
4665,5465,2020-11-04,인천,1056,11,4,993,52,4,0,35.59
4666,5466,2020-11-04,광주,516,3,0,504,9,0,0,35.42
4667,5467,2020-11-04,대전,443,6,1,415,22,1,0,29.98
4668,5468,2020-11-04,울산,165,2,1,155,8,0,1,14.30
4669,5469,2020-11-04,세종,82,0,0,78,4,0,0,23.95
4670,5470,2020-11-04,경기,5552,91,43,4830,631,41,2,41.58
4671,5471,2020-11-04,강원,284,3,0,234,47,0,0,18.44
4672,5472,2020-11-04,충북,193,3,0,176,14,0,0,12.07
4673,5473,2020-11-04,충남,578,8,10,504,66,10,0,26.76
4674,5474,2020-11-04,전북,166,1,0,154,11,0,0,9.13
4675,5475,2020-11-04,전남,190,2,0,174,14,0,0,10.19
4676,5476,2020-11-04,경북,1590,57,2,1519,14,0,2,59.64
4677,5477,2020-11-04,경남,320,0,0,300,20,0,0,9.52
4678,5478,2020-11-04,제주,60,0,1,59,1,1,0,8.80
4679,5479,2020-11-04,검역,1809,0,10,1475,334,0,10,-
4680,5480,2020-11-05,합계,27050,475,125,24735,1840,108,17,51.70
4681,5481,2020-11-05,서울,6195,78,50,5606,511,46,4,62.70
4682,5482,2020-11-05,부산,598,13,4,544,41,3,1,17.38
4683,5483,2020-11-05,대구,7183,196,2,6949,38,2,0,294.65
4684,5484,2020-11-05,인천,1061,11,5,998,52,3,2,35.59
4685,5485,2020-11-05,광주,516,3,0,504,9,0,0,35.42
4686,5486,2020-11-05,대전,443,6,0,416,21,0,0,29.98
4687,5487,2020-11-05,울산,165,2,0,156,7,0,0,14.30
4688,5488,2020-11-05,세종,82,0,0,78,4,0,0,23.95
4689,5489,2020-11-05,경기,5579,92,27,4870,617,23,4,41.58
4690,5490,2020-11-05,강원,285,3,1,241,41,1,0,18.44
4691,5491,2020-11-05,충북,195,3,2,177,15,2,0,12.07
4692,5492,2020-11-05,충남,601,8,23,510,83,23,0,26.76
4693,5493,2020-11-05,전북,166,1,0,155,10,0,0,9.13
4694,5494,2020-11-05,전남,190,2,0,174,14,0,0,10.19
4695,5495,2020-11-05,경북,1590,57,0,1520,13,0,0,59.64
4696,5496,2020-11-05,경남,325,0,5,301,24,5,0,9.52
4697,5497,2020-11-05,제주,60,0,0,59,1,0,0,8.80
4698,5498,2020-11-05,검역,1816,0,6,1477,339,0,6,-
4699,5499,2020-11-06,합계,27195,476,145,24821,1898,117,28,52.45
4700,5500,2020-11-06,서울,6235,78,40,5627,530,38,2,64.06
4701,5501,2020-11-06,부산,598,13,0,548,37,0,0,17.53
4702,5502,2020-11-06,대구,7183,196,0,6949,38,0,0,294.81
4703,5503,2020-11-06,인천,1061,11,0,1000,50,0,0,35.89
4704,5504,2020-11-06,광주,516,3,0,504,9,0,0,35.42
4705,5505,2020-11-06,대전,443,6,0,421,16,0,0,30.05
4706,5506,2020-11-06,울산,165,2,0,156,7,0,0,14.38
4707,5507,2020-11-06,세종,82,0,0,79,3,0,0,23.95
4708,5508,2020-11-06,경기,5626,93,47,4908,625,34,13,42.46
4709,5509,2020-11-06,강원,292,3,7,241,48,7,0,18.95
4710,5510,2020-11-06,충북,195,3,0,178,14,0,0,12.19
4711,5511,2020-11-06,충남,626,8,25,512,106,25,0,29.49
4712,5512,2020-11-06,전북,167,1,1,155,11,0,1,9.19
4713,5513,2020-11-06,전남,190,2,0,174,14,0,0,10.19
4714,5514,2020-11-06,경북,1591,57,1,1520,14,0,1,59.76
4715,5515,2020-11-06,경남,338,0,13,301,37,13,0,10.06
4716,5516,2020-11-06,제주,60,0,0,59,1,0,0,8.95
4717,5517,2020-11-06,검역,1827,0,11,1489,338,0,11,-
4718,5518,2020-11-07,합계,27284,477,89,24910,1897,72,17,52.62
4719,5519,2020-11-07,서울,6272,78,37,5639,555,34,3,64.44
4720,5520,2020-11-07,부산,600,13,2,551,36,2,0,17.59
4721,5521,2020-11-07,대구,7184,196,1,6949,39,1,0,294.85
4722,5522,2020-11-07,인천,1062,11,1,1002,49,1,0,35.93
4723,5523,2020-11-07,광주,516,3,0,507,6,0,0,35.42
4724,5524,2020-11-07,대전,444,6,1,422,16,1,0,30.12
4725,5525,2020-11-07,울산,165,2,0,156,7,0,0,14.38
4726,5526,2020-11-07,세종,82,0,0,79,3,0,0,23.95
4727,5527,2020-11-07,경기,5647,94,21,4966,587,16,5,42.62
4728,5528,2020-11-07,강원,296,3,4,242,51,4,0,19.21
4729,5529,2020-11-07,충북,195,3,0,178,14,0,0,12.19
4730,5530,2020-11-07,충남,635,8,9,515,112,8,1,29.92
4731,5531,2020-11-07,전북,167,1,0,156,10,0,0,9.19
4732,5532,2020-11-07,전남,190,2,0,175,13,0,0,10.19
4733,5533,2020-11-07,경북,1591,57,0,1520,14,0,0,59.76
4734,5534,2020-11-07,경남,343,0,5,301,42,5,0,10.20
4735,5535,2020-11-07,제주,60,0,0,59,1,0,0,8.95
4736,5536,2020-11-07,검역,1835,0,8,1493,342,0,8,-
4737,5537,2020-11-08,합계,27427,478,143,24968,1981,118,25,52.45
4738,5538,2020-11-08,서울,6326,78,54,5650,598,54,0,64.06
4739,5539,2020-11-08,부산,600,13,0,554,33,0,0,17.53
4740,5540,2020-11-08,대구,7191,196,7,6950,45,7,0,294.81
4741,5541,2020-11-08,인천,1065,11,3,1003,51,2,1,35.89
4742,5542,2020-11-08,광주,518,3,2,507,8,2,0,35.42
4743,5543,2020-11-08,대전,445,6,1,423,16,1,0,30.05
4744,5544,2020-11-08,울산,166,2,1,156,8,0,1,14.38
4745,5545,2020-11-08,세종,82,0,0,79,3,0,0,23.95
4746,5546,2020-11-08,경기,5672,95,25,5001,576,23,2,42.46
4747,5547,2020-11-08,강원,305,3,9,242,60,9,0,18.95
4748,5548,2020-11-08,충북,197,3,2,178,16,2,0,12.19
4749,5549,2020-11-08,충남,644,8,9,516,120,8,1,29.49
4750,5550,2020-11-08,전북,167,1,0,157,9,0,0,9.19
4751,5551,2020-11-08,전남,194,2,4,175,17,3,1,10.19
4752,5552,2020-11-08,경북,1593,57,2,1522,14,2,0,59.76
4753,5553,2020-11-08,경남,353,0,10,301,52,5,5,10.06
4754,5554,2020-11-08,제주,60,0,0,59,1,0,0,8.95
4755,5555,2020-11-08,검역,1849,0,14,1495,354,0,14,-
4756,5556,2020-11-09,합계,27553,480,126,25029,2044,99,27,53.14
4757,5557,2020-11-09,서울,6372,78,46,5673,621,39,7,65.46
4758,5558,2020-11-09,부산,602,14,2,554,34,0,2,17.64
4759,5559,2020-11-09,대구,7197,196,6,6952,49,6,0,295.38
4760,5560,2020-11-09,인천,1067,11,2,1005,51,1,1,36.09
4761,5561,2020-11-09,광주,519,3,1,507,9,0,1,35.63
4762,5562,2020-11-09,대전,445,6,0,424,15,0,0,30.19
4763,5563,2020-11-09,울산,166,2,0,157,7,0,0,14.47
4764,5564,2020-11-09,세종,82,0,0,79,3,0,0,23.95
4765,5565,2020-11-09,경기,5694,96,22,5021,577,21,1,42.97
4766,5566,2020-11-09,강원,316,3,11,242,71,11,0,20.51
